,class,component,sup,cpm,mis,misr,dir,omega
690,1,17,4,0,50,7.5,3,3
691,1,18,4,0,10,1.7,1,3
692,1,19,4,0,7,1.2,2,3
693,1,20,1,6000,0.9,0.8,9,3
694,1,21,1,6000,0.9,0.45,5,3
695,1,22,4,12000,0.8,0,9,3
696,1,23,1,3000,2.55,1.55,9,3
697,1,24,1,3000,8.1,1.55,5,3
698,1,25,4,15000,1.2,0,9,3
699,1,26,4,15000,0.8,0,5,3
700,1,27,1,12000,0.45,0,9,3
701,1,28,1,15000,0.4,0,9,3
702,1,29,2,3000,3,2.05,9,3
703,1,30,2,3000,4.8,0.9,5,3
704,1,31,2,3000,11,1.7,8,3
705,1,32,2,6000,0.65,0.75,9,3
706,1,33,2,6000,1.7,0.45,5,3
707,1,34,2,6000,1.1,0.25,8,3
708,1,35,2,12000,0.4,0,9,3
709,1,36,2,12000,0.6,0,5,3
710,1,37,2,12000,0.65,0,8,3
711,1,38,2,15000,0.6,0,8,3
712,1,39,3,3000,14,1.8,9,3
713,1,40,3,3000,12,1.9,5,3
714,1,41,3,3000,8.5,1.1,8,3
715,1,42,3,6000,2.8,0,9,3
716,1,43,3,6000,2.5,0,5,3
717,1,44,3,6000,0.6,0,8,3
718,1,45,3,9000,1.7,0,9,3
719,1,46,3,9000,3.2,0,5,3
720,1,47,3,9000,0.7,0,8,3
721,1,48,3,12000,1.4,0,9,3
722,1,49,3,12000,1,0,5,3
723,1,50,3,15000,1.8,0,9,3
724,1,51,3,15000,1.3,0.4,5,3
725,1,52,3,30000,2.6,1.7,9,3
726,1,53,3,30000,1.55,0.5,5,3
727,1,54,4,3000,9,1.5,9,3
728,1,55,4,3000,6,1,5,3
729,1,56,4,6000,1.1,0,9,3
730,1,57,4,6000,1.2,0,5,3
731,1,58,4,9000,0.6,0,9,3
732,1,59,4,9000,2.5,0,5,3
733,1,60,3,3000,14,0,7,3
734,1,0,1,0,6.5,0,6,3
735,1,1,1,0,2.3,0,1,3
736,1,2,2,0,11.5,0,6,3
737,1,3,2,0,32,0,0,3
738,1,4,2,0,2.7,0,1,3
739,1,5,2,0,5.75,0,4,3
740,1,6,4,0,36,0,6,3
741,1,7,4,0,6,0,1,3
742,1,8,3,0,75,0,6,3
743,1,9,3,0,65,0,3,3
744,1,10,3,0,36,0,0,3
745,1,11,3,0,13,0,1,3
746,1,12,3,0,10,0,2,3
747,1,13,3,0,6,0,4,3
748,1,14,1,6000,1.45,0,9,3
749,1,15,1,34000,0.75,0,9,3
750,1,16,1,3000,0.35,0,9,3
751,1,17,2,3000,1.4,0,9,3
752,1,18,2,3000,4.4,0,8,3
753,1,19,4,6000,0.8,0,9,3
754,1,20,2,6000,1.6,0,9,3
755,1,21,2,6000,1.7,0,8,3
756,1,22,2,34000,1.45,0,8,3
757,1,23,2,35000,0.65,0,9,3
758,1,24,3,3000,11,0,9,3
759,1,25,3,3000,8.5,0,5,3
760,1,26,3,3000,5,0,8,3
761,1,27,3,6000,1.7,0,9,3
762,1,28,3,6000,1.4,0,5,3
763,1,29,3,6000,0.8,0,8,3
764,1,30,3,9000,1.95,0,5,3
765,1,31,3,9000,0.9,0,8,3
766,1,32,3,15000,1.2,0,9,3
767,1,33,3,33000,0.8,0,8,3
768,1,34,3,34000,0.8,0,5,3
769,1,35,3,35000,0.9,0,9,3
770,1,36,4,3000,5,0,9,3
771,1,37,3,3000,11,0,7,3
772,1,0,2,0,12,0,6,3
773,1,1,2,0,32,0,0,3
774,1,2,2,0,2.9,0,1,3
775,1,3,2,0,9,0,4,3
776,1,4,3,0,85,0,6,3
777,1,5,3,0,120,0,3,3
778,1,6,3,0,17,0,1,3
779,1,7,3,0,35,0,2,3
780,1,8,1,0,10.5,0,6,3
781,1,9,1,0,2.4,0,1,3
782,1,10,4,0,45,0,6,3
783,1,11,4,0,9,0,1,3
784,1,12,1,3000,0.55,0,9,3
785,1,13,4,6000,8,0,9,3
786,1,14,1,6000,1.9,0,9,3
787,1,15,2,3000,1,0,9,3
788,1,16,2,3000,3.5,0,8,3
789,1,17,2,6000,2.3,0,9,3
790,1,18,2,6000,6.5,0,8,3
791,1,19,2,9000,1,0,8,3
792,1,20,3,3000,13,0,9,3
793,1,21,3,3000,14,0,5,3
794,1,22,3,6000,12,0,9,3
795,1,23,3,6000,28,0,5,3
796,1,24,3,9000,1.2,0,9,3
797,1,25,3,9000,2,0,5,3
798,1,26,4,3000,5.5,0,9,3
799,1,27,3,6000,28,0,7,3
800,1,0,2,0,15,0,6,3
801,1,1,2,0,7,0,0,3
802,1,2,2,0,5,0,1,3
803,1,3,2,0,1.3,0,4,3
804,1,4,3,0,50,0,6,3
805,1,5,3,0,42.5,0,3,3
806,1,6,3,0,27.5,0,0,3
807,1,7,3,0,8.5,0,1,3
808,1,8,3,0,7.75,0,2,3
809,1,9,3,0,6,0,4,3
810,1,10,1,0,604,0,6,3
811,1,11,1,0,3.25,0,1,3
812,1,12,4,0,45,0,6,3
813,1,13,4,0,21,0,3,3
814,1,14,4,0,7,0,1,3
815,1,15,4,0,5.5,0,2,3
816,1,16,1,6000,3,0,9,3
817,1,17,4,9000,1.6,0,9,3
818,1,18,1,36000,0.55,0,9,3
819,1,19,2,3000,1,0,9,3
820,1,20,2,3000,0.75,0,8,3
821,1,21,2,6000,4.5,0,9,3
822,1,22,2,6000,0.5,0,8,3
823,1,23,2,27000,0.7,0,8,3
824,1,24,3,3000,6.8,0,9,3
825,1,25,3,3000,5.5,0,5,3
826,1,26,3,3000,3.5,0,8,3
827,1,27,3,6000,2,0,9,3
828,1,28,3,6000,1.75,0,5,3
829,1,29,3,6000,1.6,0,8,3
830,1,30,3,9000,3.25,0,9,3
831,1,31,3,9000,1.55,0,5,3
832,1,32,3,15000,1,0,9,3
833,1,33,3,15000,0.8,0,5,3
834,1,34,3,27000,1.1,0,5,3
835,1,35,3,30000,2.75,0,8,3
836,1,36,1,3000,0.7,0,9,3
837,1,37,3,36000,1.05,0,9,3
838,1,38,4,36000,3.2,0,5,3
839,1,39,4,3000,6.5,0,9,3
840,1,40,4,3000,3.5,0,5,3
841,1,41,4,6000,1.75,0,9,3
842,1,42,4,6000,1.15,0,5,3
843,1,43,3,3000,6.8,0,7,3
844,1,0,2,0,45,4.5,6,3
845,1,1,2,0,32.5,4.5,0,3
846,1,2,2,0,18,1.4,1,3
847,1,3,2,0,13,0.7,4,3
848,1,4,1,0,12.5,5,6,3
849,1,5,1,0,18,4.5,3,3
850,1,6,1,0,7.5,1.45,1,3
851,1,7,1,0,11,0.9,2,3
852,1,8,4,0,28,19,6,3
853,1,9,4,0,6,3.25,1,3
854,1,10,3,0,65,19,6,3
855,1,11,3,0,42,16,3,3
856,1,12,3,0,12,4,1,3
857,1,13,3,0,14,3.5,2,3
858,1,14,2,6000,11,0.95,9,3
859,1,15,2,6000,8,0,8,3
860,1,16,3,30000,1.25,0,5,3
861,1,17,4,3000,2.5,2.6,9,3
862,1,18,2,3000,3.5,0.75,9,3
863,1,19,2,3000,2.5,0,8,3
864,1,20,4,6000,5,1.75,9,3
865,1,21,4,9000,1,0,9,3
866,1,22,2,9000,8.5,0,9,3
867,1,23,2,9000,11,0,8,3
868,1,24,2,12000,3.5,0,9,3
869,1,25,2,15000,4.5,0,9,3
870,1,26,2,24000,4.5,0,9,3
871,1,27,2,24000,0.75,0,8,3
872,1,28,1,3000,0.75,0.85,9,3
873,1,29,1,3000,1,0.7,5,3
874,1,30,1,6000,2.25,1,9,3
875,1,31,1,6000,3.5,0,5,3
876,1,32,1,9000,2.5,0,9,3
877,1,33,1,15000,4,0,9,3
878,1,34,1,15000,2.5,0,5,3
879,1,35,1,18000,3.5,0,5,3
880,1,36,1,21000,3,0,9,3
881,1,37,1,28000,1.75,0,9,3
882,1,38,1,35000,1,0,9,3
883,1,39,1,35000,1.25,0,5,3
884,1,40,3,3000,7,3,9,3
885,1,41,3,3000,7,2.2,5,3
886,1,42,3,6000,8,2,9,3
887,1,43,3,6000,12,1.5,5,3
888,1,44,3,12000,2.75,0,9,3
889,1,45,3,6000,12,0,7,3
890,1,0,2,0,39,0,6,3
891,1,1,2,0,39,0,3,3
892,1,2,2,0,80,0,0,3
893,1,3,2,0,6.25,0,1,3
894,1,4,2,0,6.5,0,2,3
895,1,5,2,0,9,0,4,3
896,1,6,3,0,220,0,6,3
897,1,7,3,0,140,0,3,3
898,1,8,3,0,160,0,0,3
899,1,9,3,0,36,0,1,3
900,1,10,3,0,24,0,2,3
901,1,11,3,0,30,0,4,3
902,1,12,1,0,29,0,6,3
903,1,13,1,0,21,0,3,3
904,1,14,1,0,5.1,0,1,3
905,1,15,1,0,7,0,2,3
906,1,16,1,6000,0.75,0,9,3
907,1,17,1,6000,0.95,0,5,3
908,1,18,1,21000,0.4,0,9,3
909,1,19,1,21000,5.5,0,5,3
910,1,20,2,3000,4.25,0,9,3
911,1,21,2,3000,4.1,0,5,3
912,1,22,2,3000,7.6,0,8,3
913,1,23,2,6000,0.75,0,5,3
914,1,24,2,12000,0.65,0,9,3
915,1,25,2,15000,2.15,0,5,3
916,1,26,2,15000,1.2,0,8,3
917,1,27,2,18000,0.9,0,9,3
918,1,28,2,21000,3,0,5,3
919,1,29,3,3000,32,0,9,3
920,1,30,3,3000,2.4,0,5,3
921,1,31,3,3000,24,0,8,3
922,1,32,3,6000,5,0,9,3
923,1,33,3,6000,5.75,0,5,3
924,1,34,3,6000,4,0,8,3
925,1,35,3,9000,3.75,0,5,3
926,1,36,1,3000,3.6,0,9,3
927,1,37,1,3000,1.8,0,5,3
928,1,38,3,15000,5.75,0,9,3
929,1,39,3,15000,3.5,0,5,3
930,1,40,3,15000,5.5,0,8,3
931,1,41,3,3000,32,0,7,3
932,1,0,2,0,19,0,6,2
933,1,1,2,0,24,0,3,2
934,1,2,2,0,17,0,0,2
935,1,3,2,0,5.5,0,1,2
936,1,4,2,0,4.2,0,2,2
937,1,5,2,0,4.5,0,4,2
938,1,6,3,0,120,0,6,2
939,1,7,3,0,80,0,3,2
940,1,8,3,0,20,0,0,2
941,1,9,3,0,22,0,1,2
942,1,10,3,0,11,0,2,2
943,1,11,3,0,3.5,0,4,2
944,1,12,1,0,5.5,0,6,2
945,1,13,1,0,2.25,0,1,2
946,1,14,4,0,65,0,6,2
947,1,15,4,0,55,0,3,2
948,1,16,4,0,11,0,1,2
949,1,17,4,0,9.5,0,2,2
950,1,18,1,6000,1.2,0,9,2
951,1,19,2,1500,3,0,9,2
952,1,20,2,1500,2.8,0,5,2
953,1,21,2,1500,2.8,0,8,2
954,1,22,2,6000,1.75,0,9,2
955,1,23,2,6000,0.85,0,5,2
956,1,24,2,6000,1.1,0,8,2
957,1,25,2,15000,0.6,0,9,2
958,1,26,2,15000,0.5,0,5,2
959,1,27,3,1500,13,0,9,2
960,1,28,3,1500,9,0,5,2
961,1,29,3,1500,1.9,0,8,2
962,1,30,1,1500,0.7,0,9,2
963,1,31,3,3000,2.75,0,8,2
964,1,32,4,4500,2.25,0,5,2
965,1,33,3,4500,3,0,5,2
966,1,34,3,7500,20,0,9,2
967,1,35,3,15000,1.7,0,5,2
968,1,36,4,1500,7,0,9,2
969,1,37,4,1500,6.5,0,5,2
970,1,38,4,3000,2.85,0,9,2
971,1,39,3,7500,20,0,7,2
972,1,0,1,0,13,0,6,3
973,1,1,1,0,18,0,3,3
974,1,2,1,0,4.1,0,1,3
975,1,3,1,0,4.8,0,2,3
976,1,4,2,0,18.5,0,6,3
977,1,5,2,0,36,0,0,3
978,1,6,2,0,4.8,0,1,3
979,1,7,2,0,7.25,0,2,3
980,1,8,2,0,8.5,0,4,3
981,1,9,4,0,65,0,6,3
982,1,10,4,0,10.5,0,1,3
983,1,11,3,0,82,0,6,3
984,1,12,3,0,27.5,0,3,3
985,1,13,3,0,12,0,0,3
986,1,14,3,0,14,0,1,3
987,1,15,3,0,5.7,0,2,3
988,1,16,3,0,2.8,0,4,3
989,1,17,1,9000,0.6,0,9,3
990,1,18,1,9000,0.6,0,5,3
991,1,19,3,40000,2.9,0,9,3
992,1,20,3,46000,1.9,0,9,3
993,1,21,3,46000,0.6,0,5,3
994,1,22,4,3000,9.2,0,9,3
995,1,23,4,6000,1.05,0,9,3
996,1,24,4,9000,0.7,0,9,3
997,1,25,4,12000,0.7,0,9,3
998,1,26,1,3000,0.65,0,9,3
999,1,27,1,3000,1.7,0,5,3
1000,1,28,1,12000,0.6,0,9,3
1001,1,29,1,12000,0.55,0,5,3
1002,1,30,4,40000,2.45,0,9,3
1003,1,31,1,15000,0.5,0,9,3
1004,1,32,1,15000,0.65,0,5,3
1005,1,33,2,3000,1.95,0,9,3
1006,1,34,2,3000,3.3,0,5,3
1007,1,35,2,3000,3.5,0,8,3
1008,1,36,2,6000,3.05,0,9,3
1009,1,37,2,6000,5.3,0,5,3
1010,1,38,2,6000,6,0,8,3
1011,1,39,2,9000,0.5,0,9,3
1012,1,40,2,9000,1.2,0,5,3
1013,1,41,2,9000,0.6,0,8,3
1014,1,42,2,12000,0.95,0,9,3
1015,1,43,2,12000,0.6,0,5,3
1016,1,44,2,12000,0.95,0,8,3
1017,1,45,2,15000,0.75,0,9,3
1018,1,46,2,15000,0.45,0,5,3
1019,1,47,2,15000,0.6,0,8,3
1020,1,48,3,3000,12,0,9,3
1021,1,49,3,3000,3.8,0,5,3
1022,1,50,3,3000,1.65,0,8,3
1023,1,51,3,6000,2.7,0,9,3
1024,1,52,3,6000,2.7,0,5,3
1025,1,53,3,6000,1.2,0,8,3
1026,1,54,3,9000,1.25,0,9,3
1027,1,55,3,9000,0.9,0,5,3
1028,1,56,3,9000,0.5,0,8,3
1029,1,57,3,12000,1.45,0,9,3
1030,1,58,3,12000,0.8,0,5,3
1031,1,59,3,27000,0.65,0,8,3
1032,1,60,3,30000,1,0,5,3
1033,1,61,3,3000,12,0,7,3
1034,1,0,1,0,15,0,6,3
1035,1,1,1,0,7.5,0,3,3
1036,1,2,1,0,4.9,0,1,3
1037,1,3,1,0,2.05,0,2,3
1038,1,4,2,0,18,0,6,3
1039,1,5,2,0,14,0,3,3
1040,1,6,2,0,14.5,0,0,3
1041,1,7,2,0,5.75,0,1,3
1042,1,8,2,0,4,0,2,3
1043,1,9,2,0,4,0,4,3
1044,1,10,4,0,32.5,0,6,3
1045,1,11,4,0,5.5,0,1,3
1046,1,12,3,0,47.5,0,6,3
1047,1,13,3,0,25,0,3,3
1048,1,14,3,0,5,0,0,3
1049,1,15,3,0,7.75,0,1,3
1050,1,16,3,0,5,0,2,3
1051,1,17,3,0,1.6,0,4,3
1052,1,18,1,6000,4,0,9,3
1053,1,19,1,6000,1.2,0,5,3
1054,1,20,4,3000,3.8,0,9,3
1055,1,21,1,9000,0.7,0,9,3
1056,1,22,1,9000,0.6,0,5,3
1057,1,23,1,15000,0.55,0,9,3
1058,1,24,1,15000,0.45,0,5,3
1059,1,25,1,30000,0.25,0,9,3
1060,1,26,2,3000,0.65,0,9,3
1061,1,27,2,3000,1.3,0,5,3
1062,1,28,2,3000,1.3,0,8,3
1063,1,29,2,6000,5,0,9,3
1064,1,30,2,6000,3.25,0,5,3
1065,1,31,2,6000,3,0,8,3
1066,1,32,2,9000,0.7,0,5,3
1067,1,33,1,3000,0.45,0,9,3
1068,1,34,1,3000,0.65,0,5,3
1069,1,35,2,12000,0.8,0,9,3
1070,1,36,2,12000,0.75,0,8,3
1071,1,37,4,6000,1.6,0,9,3
1072,1,38,2,15000,0.75,0,9,3
1073,1,39,2,15000,0.55,0,8,3
1074,1,40,3,3000,6.5,0,9,3
1075,1,41,3,3000,3,0,5,3
1076,1,42,3,3000,0.5,0,8,3
1077,1,43,3,6000,2.25,0,9,3
1078,1,44,3,6000,3.1,0,5,3
1079,1,45,3,6000,0.85,0,8,3
1080,1,46,3,9000,0.65,0,9,3
1081,1,47,3,9000,1,0,5,3
1082,1,48,3,12000,0.7,0,5,3
1083,1,49,3,12000,0.65,0,8,3
1084,1,50,3,30000,0.55,0,5,3
1085,1,51,3,3000,6.5,0,7,3
1086,1,0,2,0,22.5,0,6,3
1087,1,1,2,0,29.5,0,3,3
1088,1,2,2,0,29.5,0,0,3
1089,1,3,2,0,7,0,1,3
1090,1,4,2,0,8,0,2,3
1091,1,5,2,0,5.75,0,4,3
1092,1,6,3,0,80,0,6,3
1093,1,7,3,0,32.5,0,3,3
1094,1,8,3,0,10,0,0,3
1095,1,9,3,0,15,0,1,3
1096,1,10,3,0,6.25,0,2,3
1097,1,11,3,0,2.75,0,4,3
1098,1,12,1,0,15,0,6,3
1099,1,13,1,0,20,0,3,3
1100,1,14,1,0,4.8,0,1,3
1101,1,15,1,0,5.5,0,2,3
1102,1,16,4,0,65,0,6,3
1103,1,17,4,0,22.5,0,3,3
1104,1,18,4,0,11,0,1,3
1105,1,19,4,0,4.4,0,2,3
1106,1,20,1,6000,3.8,0,9,3
1107,1,21,1,6000,3.25,0,5,3
1108,1,22,4,6000,1.5,0,9,3
1109,1,23,4,6100,2.45,0,5,3
1110,1,24,4,9000,0.65,0,5,3
1111,1,25,4,12000,0.5,0,9,3
1112,1,26,4,12000,0.65,0,5,3
1113,1,27,4,28000,0.75,0,9,3
1114,1,28,4,30000,1.1,0,5,3
1115,1,29,1,3000,0.35,0,9,3
1116,1,30,1,3000,1.2,0,5,3
1117,1,31,1,15000,0.55,0,9,3
1118,1,32,1,15000,0.85,0,5,3
1119,1,33,4,40000,0.4,0,9,3
1120,1,34,4,40000,0.7,0,5,3
1121,1,35,2,3000,1.85,0,9,3
1122,1,36,2,3000,2.9,0,5,3
1123,1,37,2,3000,3,0,8,3
1124,1,38,2,6000,5,0,9,3
1125,1,39,2,6000,6.1,0,5,3
1126,1,40,2,6000,5.25,0,8,3
1127,1,41,2,9000,1.5,0,5,3
1128,1,42,2,15000,1,0,9,3
1129,1,43,2,15000,0.85,0,8,3
1130,1,44,3,3000,12,0,9,3
1131,1,45,3,3000,3.4,0,5,3
1132,1,46,3,3000,0.9,0,8,3
1133,1,47,3,6000,5,0,9,3
1134,1,48,3,6000,3.5,0,5,3
1135,1,49,3,6000,2,0,8,3
1136,1,50,3,9000,1.1,0,5,3
1137,1,51,3,12000,1,0,9,3
1138,1,52,3,27000,0.5,0,8,3
1139,1,53,3,28000,1.55,0,5,3
1140,1,54,3,38000,3.15,0,9,3
1141,1,55,4,3000,9,0,9,3
1142,1,56,4,3000,2.4,0,5,3
1143,1,57,3,3000,12,0,7,3
1144,1,0,1,0,11,0,6,3
1145,1,1,1,0,4.5,0,1,3
1146,1,2,2,0,27,0,6,3
1147,1,3,2,0,50,0,3,3
1148,1,4,2,0,43,0,0,3
1149,1,5,2,0,6.9,0,1,3
1150,1,6,2,0,8.5,0,2,3
1151,1,7,2,0,8.6,0,4,3
1152,1,8,3,0,105,0,6,3
1153,1,9,3,0,59,0,0,3
1154,1,10,3,0,17.5,0,1,3
1155,1,11,3,0,3.4,0,4,3
1156,1,12,1,6000,3.1,0,9,3
1157,1,13,1,12000,1.75,0,9,3
1158,1,14,1,33000,0.8,0,9,3
1159,1,15,2,3000,3.5,0,9,3
1160,1,16,2,3000,8.2,0,5,3
1161,1,17,2,3000,2.65,0,8,3
1162,1,18,2,6000,4.85,0,9,3
1163,1,19,2,6000,3.25,0,5,3
1164,1,20,2,6000,2.1,0,8,3
1165,1,21,2,12000,2.65,0,9,3
1166,1,22,2,12000,1.65,0,8,3
1167,1,23,2,18000,2.75,0,5,3
1168,1,24,2,30000,2.25,0,5,3
1169,1,25,1,3000,0.4,0,9,3
1170,1,26,2,33000,1.35,0,9,3
1171,1,27,2,33000,0.7,0,8,3
1172,1,28,3,36000,1.15,0,9,3
1173,1,29,3,3000,14,0,9,3
1174,1,30,3,3000,2.4,0,8,3
1175,1,31,3,6000,1.9,0,9,3
1176,1,32,3,6000,1.05,0,8,3
1177,1,33,3,33000,0.25,0,8,3
1178,1,34,3,3000,14,0,7,3
1179,1,0,1,0,7.5,0,6,3
1180,1,1,1,0,3.65,0,1,3
1181,1,2,4,0,16.5,0,6,3
1182,1,3,4,0,30,0,0,3
1183,1,4,4,0,4.7,0,1,3
1184,1,5,4,0,4.1,0,4,3
1185,1,6,2,0,12.5,0,6,3
1186,1,7,2,0,7.5,0,0,3
1187,1,8,2,0,2.65,0,1,3
1188,1,9,2,0,2.3,0,4,3
1189,1,10,3,0,52,0,6,3
1190,1,11,3,0,12,0,1,3
1191,1,12,1,6100,1.75,0,9,3
1192,1,13,4,9100,2.65,0,9,3
1193,1,14,4,9100,0.9,0,8,3
1194,1,15,4,12000,2.15,0,9,3
1195,1,16,4,12000,1.45,0,8,3
1196,1,17,1,12000,7,0,9,3
1197,1,18,2,3000,1.2,0,9,3
1198,1,19,2,3000,1,0,8,3
1199,1,20,2,6100,1.8,0,9,3
1200,1,21,2,6050,1.15,0,8,3
1201,1,22,2,9000,6.5,0,9,3
1202,1,23,2,9100,1,0,8,3
1203,1,24,1,3000,7,0,9,3
1204,1,25,2,15000,7.5,0,9,3
1205,1,26,2,15000,1,0,8,3
1206,1,27,4,30000,1,0,8,3
1207,1,28,3,3000,7,0,9,3
1208,1,29,3,6050,5,0,9,3
1209,1,30,3,9100,5.5,0,9,3
1210,1,31,3,12000,4.3,0,9,3
1211,1,32,4,3000,1.3,0,9,3
1212,1,33,4,3000,4,0,8,3
1213,1,34,4,6100,3,0,9,3
1214,1,35,4,6100,2.25,0,8,3
1215,1,36,2,15000,7.5,0,7,3
1216,1,0,1,0,5,0,6,3
1217,1,1,1,0,2.6,0,1,3
1218,1,2,2,0,9,0,6,3
1219,1,3,2,0,6.5,0,0,3
1220,1,4,2,0,2.45,0,1,3
1221,1,5,2,0,1.8,0,4,3
1222,1,6,4,0,35,0,6,3
1223,1,7,4,0,6.5,0,1,3
1224,1,8,3,0,85,0,6,3
1225,1,9,3,0,60,0,0,3
1226,1,10,3,0,15,0,1,3
1227,1,11,3,0,10,0,4,3
1228,1,12,1,6000,0.4,0,9,3
1229,1,13,3,38000,2.85,0,9,3
1230,1,14,4,3000,5.5,0,9,3
1231,1,15,4,6000,0.6,0,9,3
1232,1,16,4,12000,0.8,0,9,3
1233,1,17,4,18000,1.5,0,9,3
1234,1,18,1,18000,1,0,9,3
1235,1,19,1,36000,2,0,9,3
1236,1,20,2,3000,0.45,0,9,3
1237,1,21,2,3000,0.9,0,8,3
1238,1,22,2,6000,1.2,0,9,3
1239,1,23,2,6000,0.4,0,8,3
1240,1,24,2,18000,0.9,0,9,3
1241,1,25,2,18000,0.4,0,8,3
1242,1,26,2,27000,0.6,0,8,3
1243,1,27,2,36000,0.9,0,9,3
1244,1,28,3,3000,12,0,9,3
1245,1,29,3,3000,9.5,0,8,3
1246,1,30,3,6000,1,0,9,3
1247,1,31,3,6000,0.8,0,8,3
1248,1,32,1,3000,0.25,0,9,3
1249,1,33,3,12000,1.2,0,9,3
1250,1,34,3,12000,1.3,0,8,3
1251,1,35,4,36000,1.2,0,9,3
1252,1,36,3,15000,1.2,0,9,3
1253,1,37,3,18000,2.4,0,9,3
1254,1,38,3,18000,2,0,8,3
1255,1,39,3,36000,2.4,0,8,3
1256,1,40,3,3000,12,0,7,3
1257,1,0,2,0,26,0,6,3
1258,1,1,2,0,22.5,0,0,3
1259,1,2,2,0,8.5,0,1,3
1260,1,3,2,0,3.5,0,4,3
1261,1,4,3,0,17.5,0,6,3
1262,1,5,3,0,3,0,1,3
1263,1,6,1,0,19,0,6,3
1264,1,7,1,0,5.25,0,1,3
1265,1,8,4,0,22,0,6,3
1266,1,9,4,0,5,0,0,3
1267,1,10,4,0,4,0,1,3
1268,1,11,4,0,17,0,4,3
1269,1,12,1,6000,4.5,0,9,3
1270,1,13,1,36000,0.4,0,9,3
1271,1,14,2,3000,0.7,0,9,3
1272,1,15,2,3000,3.2,0,8,3
1273,1,16,1,3000,0.7,0,9,3
1274,1,17,2,6000,7.5,0,9,3
1275,1,18,2,6000,1.75,0,8,3
1276,1,19,4,6000,0.85,0,9,3
1277,1,20,4,6000,0.75,0,8,3
1278,1,21,3,3000,2.5,0,9,3
1279,1,22,3,6000,1.25,0,9,3
1280,1,23,4,3000,3.2,0,9,3
1281,1,24,4,3000,0.7,0,8,3
1282,1,25,2,6000,7.5,0,7,3
1283,1,0,1,0,6,0,6,3
1284,1,1,1,0,13.5,0,3,3
1285,1,2,1,0,1.75,0,1,3
1286,1,3,1,0,3.9,0,2,3
1287,1,4,2,0,11.5,0,6,3
1288,1,5,2,0,38,0,3,3
1289,1,6,2,0,24.5,0,0,3
1290,1,7,2,0,2.25,0,1,3
1291,1,8,2,0,5.7,0,2,3
1292,1,9,2,0,6.5,0,4,3
1293,1,10,4,0,40,0,6,3
1294,1,11,4,0,30,0,3,3
1295,1,12,4,0,7,0,1,3
1296,1,13,4,0,5.5,0,2,3
1297,1,14,3,0,130,0,6,3
1298,1,15,3,0,100,0,3,3
1299,1,16,3,0,110,0,0,3
1300,1,17,3,0,21,0,1,3
1301,1,18,3,0,15,0,2,3
1302,1,19,3,0,17,0,4,3
1303,1,20,1,6000,1,0,9,3
1304,1,21,1,6000,1.9,0,5,3
1305,1,22,3,12000,0.6,0,9,3
1306,1,23,3,12000,2.1,0,5,3
1307,1,24,3,12000,1.2,0,8,3
1308,1,25,3,15000,0.7,0,9,3
1309,1,26,3,15000,1.1,0,5,3
1310,1,27,3,15000,1,0,8,3
1311,1,28,3,25000,0.95,0,5,3
1312,1,29,3,27000,1.1,0,8,3
1313,1,30,3,29000,1.85,0,9,3
1314,1,31,3,30000,1.2,0,5,3
1315,1,32,3,38000,0.55,0,5,3
1316,1,33,3,38000,0.45,0,8,3
1317,1,34,4,3000,6.4,0,9,3
1318,1,35,4,3000,4,0,5,3
1319,1,36,4,6000,0.95,0,9,3
1320,1,37,4,6000,1.7,0,5,3
1321,1,38,4,9000,1.6,0,9,3
1322,1,39,4,9000,1.7,0,5,3
1323,1,40,4,12000,0.6,0,9,3
1324,1,41,4,12000,1.1,0,5,3
1325,1,42,4,15000,0.4,0,5,3
1326,1,43,4,27000,1.25,0,9,3
1327,1,44,1,9000,1.3,0,9,3
1328,1,45,1,9000,0.5,0,5,3
1329,1,46,1,12000,0.45,0,5,3
1330,1,47,1,15000,0.35,0,9,3
1331,1,48,1,15000,0.65,0,5,3
1332,1,49,1,25000,0.6,0,5,3
1333,1,50,2,3000,1.45,0,9,3
1334,1,51,2,3000,5.3,0,5,3
1335,1,52,2,3000,4,0,8,3
1336,1,53,2,6000,0.95,0,9,3
1337,1,54,2,6000,4,0,5,3
1338,1,55,2,6000,4,0,8,3
1339,1,56,2,9000,0.85,0,9,3
1340,1,57,2,9000,0.4,0,5,3
1341,1,58,2,9000,0.8,0,8,3
1342,1,59,1,3000,0.45,0,9,3
1343,1,60,1,3000,2.1,0,5,3
1344,1,61,2,15000,0.8,0,9,3
1345,1,62,2,15000,0.6,0,5,3
1346,1,63,2,15000,0.4,0,8,3
1347,1,64,4,30000,1.9,0,5,3
1348,1,65,2,25000,0.55,0,9,3
1349,1,66,2,25000,1,0,5,3
1350,1,67,2,25000,0.75,0,8,3
1351,1,68,2,33000,0.3,0,8,3
1352,1,69,3,3000,20,0,9,3
1353,1,70,3,3000,13,0,5,3
1354,1,71,3,3000,17,0,8,3
1355,1,72,3,6000,3,0,9,3
1356,1,73,3,6000,2.8,0,8,3
1357,1,74,3,9000,1.7,0,9,3
1358,1,75,3,9000,5.25,0,5,3
1359,1,76,3,9000,3,0,8,3
1360,1,77,3,3000,20,0,7,3
1361,1,0,1,0,37.5,0,6,3
1362,1,1,1,0,52,0,3,3
1363,1,2,1,0,5.85,0,1,3
1364,1,3,1,0,8,0,2,3
1365,1,4,2,0,54,0,6,3
