age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,5,170721,14,10,6,8,1,4,1,0,0,20,21,1
28,3,70100,13,13,4,0,4,4,1,0,0,20,21,1
41,2,193626,1,9,3,8,3,4,0,0,0,40,21,1
25,2,189775,14,10,3,10,0,3,0,0,0,20,21,1
59,0,286967,1,9,6,11,1,4,1,0,0,45,21,1
45,0,164427,13,13,0,0,3,4,0,0,0,40,21,1
38,2,91039,13,13,6,1,1,4,1,15024,0,60,21,0
40,2,347934,1,9,4,7,4,4,0,0,0,35,21,1
46,4,371373,1,9,0,10,4,4,1,0,0,40,21,1
35,2,32220,3,12,4,4,4,4,0,0,0,60,21,1
34,2,187251,1,9,0,0,3,4,0,0,0,25,21,1
33,2,178107,13,13,4,8,0,4,1,0,0,20,21,1
41,2,343121,1,9,0,10,3,4,0,0,0,36,21,1
20,2,262749,14,10,4,5,0,4,1,0,0,40,21,1
23,2,403107,8,3,4,7,0,4,1,0,0,40,17,1
26,2,64293,14,10,4,0,4,4,0,0,0,35,21,1
23,0,324960,1,9,4,12,4,4,1,0,0,40,2,1
62,0,114060,1,9,6,11,1,4,1,0,0,40,21,1
52,2,48925,14,10,6,10,1,4,1,0,0,40,21,1
58,2,180980,14,10,0,7,3,4,0,0,0,42,30,1
25,2,181054,13,13,4,1,4,4,0,0,0,40,21,1
24,2,388093,13,13,4,4,4,3,1,0,0,40,21,1
19,2,249609,14,10,4,2,0,4,1,0,0,8,21,1
43,2,112131,14,10,6,4,1,4,1,0,0,40,21,1
47,0,543162,1,9,5,10,3,3,0,0,0,40,21,1
39,2,91996,1,9,0,7,3,4,0,0,0,40,21,1
49,2,141944,10,11,3,13,3,4,1,0,1380,42,21,1
32,2,37070,10,11,4,8,4,4,1,0,0,45,21,1
34,2,337587,14,10,6,0,1,4,1,0,0,50,21,0
28,2,189346,1,9,0,8,4,4,1,0,0,45,21,1
25,2,267044,14,10,4,10,4,2,0,0,0,20,21,1
34,2,108116,13,13,6,0,1,4,1,0,0,50,21,0
38,6,99146,13,13,6,4,1,4,1,15024,0,80,21,0
50,2,196232,1,9,6,4,1,4,1,7688,0,50,21,0
24,0,248344,14,10,0,13,4,3,1,0,0,50,21,1
37,0,186035,14,10,6,9,1,4,1,0,0,45,21,0
44,2,177905,14,10,0,5,3,4,1,0,0,58,21,0
28,2,85812,14,10,6,1,2,4,0,0,0,40,21,1
42,2,221172,13,13,6,4,1,4,1,0,0,40,21,0
74,2,99183,14,10,0,10,4,4,0,0,0,9,21,1
38,5,190387,1,9,6,8,1,4,1,0,0,50,21,1
44,5,202692,9,14,6,0,1,4,1,0,0,40,21,1
44,2,109339,7,7,0,5,3,0,0,0,0,46,19,1
26,2,108658,1,9,4,5,4,4,1,0,0,40,21,1
36,2,197202,1,9,6,7,1,3,1,0,0,40,21,1
41,2,101739,3,12,6,4,2,4,0,0,0,50,21,0
67,2,231559,12,15,6,0,1,4,1,20051,0,48,21,0
39,0,207853,11,8,6,9,1,4,1,0,0,50,21,1
57,2,190942,4,2,1,6,4,3,0,0,0,30,21,1
29,2,102345,10,11,5,8,4,4,1,0,0,40,21,1
31,6,41493,13,13,4,12,4,4,0,0,0,45,21,1
44,2,210525,14,10,6,11,1,4,1,0,0,40,21,1
29,2,133937,5,16,4,0,0,4,1,0,0,40,21,1
30,2,237903,14,10,4,13,3,4,0,0,0,40,21,1
27,2,163862,1,9,4,11,4,4,1,0,0,40,21,1
27,2,201872,14,10,6,1,1,4,1,0,0,50,21,1
32,2,84179,1,9,4,13,4,4,0,0,0,45,21,1
58,2,51662,6,6,6,7,2,4,0,0,0,8,21,1
35,0,233327,14,10,6,2,1,4,1,0,0,40,21,1
21,2,259510,1,9,4,13,0,4,1,0,0,36,21,1
28,2,184831,14,10,4,8,3,4,1,0,0,40,21,1
46,5,245724,14,10,0,4,4,4,1,0,0,50,21,1
36,5,27053,1,9,5,7,3,4,0,0,0,40,21,1
72,2,205343,7,7,1,10,3,4,0,0,0,40,21,1
35,2,229328,1,9,6,5,2,3,0,0,0,40,21,1
33,4,319560,10,11,0,8,3,3,0,0,0,40,21,0
69,2,136218,7,7,4,5,4,4,0,0,0,40,21,1
35,2,54576,1,9,6,5,1,4,1,0,0,40,21,1
34,2,148291,1,9,6,9,2,4,0,0,0,32,21,1
30,2,152453,7,7,6,7,1,4,1,0,0,40,40,1
28,2,114053,13,13,4,11,4,4,1,0,0,55,21,1
54,2,212960,13,13,6,1,1,4,1,0,0,35,21,0
47,2,264052,14,10,6,0,1,4,1,0,0,50,21,0
24,2,82804,1,9,4,13,3,3,0,0,0,40,21,1
52,5,334273,13,13,6,0,1,4,1,0,0,60,21,0
20,2,27337,1,9,4,13,0,2,1,0,0,48,21,1
43,6,188436,9,14,6,4,1,4,1,5013,0,45,21,1
45,2,433665,0,4,5,7,3,4,0,0,0,40,40,1
29,5,110663,1,9,5,8,4,4,1,0,0,35,21,1
47,2,87490,9,14,0,4,3,4,1,0,0,42,21,1
24,2,354351,1,9,4,8,0,4,1,0,0,40,21,1
51,2,95469,1,9,6,0,1,4,1,0,0,40,21,1
17,2,242718,7,7,4,1,0,4,1,0,0,12,21,1
37,2,22463,10,11,6,8,1,4,1,0,1977,40,21,0
27,2,158156,5,16,4,0,4,4,0,0,0,70,21,1
29,2,350162,13,13,6,4,2,4,1,0,0,40,21,0
36,5,28738,3,12,0,1,3,4,0,0,0,35,21,1
58,0,283635,13,13,4,0,4,4,0,0,0,40,21,1
26,5,86646,14,10,6,8,1,4,1,0,0,45,21,1
57,2,69884,1,9,6,1,1,4,1,0,0,40,21,0
59,2,199713,1,9,6,8,1,4,1,0,0,40,21,1
27,2,181659,1,9,6,5,1,4,1,0,0,40,21,1
31,5,340939,13,13,4,9,4,4,1,0,0,40,21,1
21,2,197747,14,10,4,1,0,4,0,0,0,24,21,1
29,2,34292,14,10,4,10,4,4,1,0,0,60,21,1
18,2,156764,7,7,4,7,0,4,1,0,0,40,21,1
52,2,25826,6,6,6,8,1,4,1,0,1887,47,21,0
57,6,103948,13,13,0,0,4,4,1,0,0,80,21,1
60,2,39352,0,4,4,11,4,4,1,0,0,48,21,0
31,2,168387,13,13,6,0,1,4,1,7688,0,40,11,0
23,2,117789,13,13,4,10,0,4,0,0,0,40,21,1
27,2,267147,1,9,4,1,0,4,1,0,0,40,21,1
42,5,214242,12,15,6,0,1,4,1,0,1902,50,21,0
25,2,200408,14,10,4,9,4,4,1,2174,0,40,21,1
49,2,136455,13,13,4,0,4,4,0,0,0,45,21,1
32,2,239824,13,13,4,9,4,4,1,0,0,40,21,1
19,2,217039,14,10,4,10,0,4,1,0,0,28,21,1
60,2,51290,0,4,0,7,4,4,0,0,0,40,21,1
42,0,175674,15,5,6,7,1,4,1,0,0,40,21,1
35,5,194404,3,12,4,12,4,4,1,0,0,40,21,1
48,2,45612,1,9,4,10,3,3,0,0,0,37,21,1
51,2,410114,9,14,6,8,1,4,1,0,0,40,21,0
29,2,182521,1,9,4,8,4,2,1,0,0,40,21,1
36,0,339772,1,9,5,4,4,3,1,0,0,40,21,1
17,2,169658,6,6,4,7,0,4,0,0,0,21,21,1
52,2,200853,9,14,0,0,4,4,0,6849,0,60,21,1
24,2,247564,1,9,4,8,4,4,1,0,0,40,21,1
24,2,249909,1,9,6,13,1,4,1,0,0,50,21,1
26,0,208122,13,13,4,0,0,4,1,1055,0,40,21,1
27,2,109881,13,13,4,7,0,4,0,0,0,20,21,1
39,2,207824,1,9,4,13,0,4,1,0,0,60,21,1
30,2,369027,1,9,6,11,1,3,1,0,0,45,21,1
50,5,114117,1,9,6,4,1,4,1,0,0,32,21,1
52,6,51048,13,13,6,1,1,4,1,0,0,55,21,1
46,2,102388,12,15,6,0,1,4,1,15024,0,45,21,0
23,2,190483,13,13,4,1,0,4,0,0,0,20,21,1
45,2,462440,7,7,1,7,4,3,0,0,0,20,21,1
65,2,109351,15,5,1,6,3,3,0,0,0,24,21,1
29,2,34383,10,11,6,11,1,4,1,0,0,55,21,1
47,2,241832,15,5,3,13,3,4,1,0,0,40,17,1
30,2,124187,1,9,4,12,0,3,1,0,0,60,21,1
34,2,153614,1,9,6,1,1,4,1,0,0,45,21,0
38,5,267556,1,9,6,1,1,4,1,0,0,64,21,1
33,2,205469,14,10,6,4,1,4,1,0,0,40,21,0
49,2,268090,13,13,6,1,1,4,1,0,0,26,21,0
47,5,165039,14,10,4,7,3,3,0,0,0,40,21,1
49,0,120451,6,6,5,7,3,3,0,0,0,40,21,1
43,2,154374,14,10,6,8,1,4,1,15024,0,60,21,0
30,2,103649,13,13,6,10,2,3,0,0,0,40,21,0
58,5,35723,1,9,6,8,1,4,1,0,0,60,21,1
19,2,262601,1,9,4,7,0,4,0,0,0,14,21,1
21,2,226181,13,13,4,13,4,4,1,0,0,40,21,1
33,2,175697,13,13,6,4,1,4,1,15024,0,60,21,0
47,6,248145,8,3,6,11,1,4,1,0,0,50,7,1
52,5,289436,5,16,6,0,1,4,1,0,0,60,21,0
26,2,75654,1,9,0,8,4,4,1,0,0,55,21,1
60,2,199378,1,9,6,8,1,4,1,0,0,40,21,1
21,2,160968,14,10,4,13,0,4,1,0,0,40,21,1
36,2,188563,14,10,6,1,1,4,1,5178,0,50,21,0
31,2,55849,14,10,6,8,1,4,1,0,0,45,21,1
50,6,195322,5,16,5,0,4,4,1,0,0,40,21,0
31,0,402089,1,9,0,10,3,4,0,0,0,40,21,1
71,2,78277,1,9,6,8,1,4,1,0,0,15,21,1
30,3,169496,13,13,6,9,1,4,1,0,0,40,21,0
20,2,130959,14,10,4,7,0,4,1,0,0,20,21,1
24,2,556660,1,9,4,4,5,4,1,4101,0,50,21,1
35,2,292472,5,16,6,0,1,1,1,0,0,40,4,0
38,3,143774,14,10,5,4,4,4,0,0,0,45,21,1
27,2,288341,1,9,4,5,0,4,0,0,0,32,21,1
29,3,71592,14,10,4,10,3,1,0,0,0,40,34,1
34,2,106742,1,9,6,8,1,4,1,0,0,45,21,1
44,2,219288,0,4,6,8,1,4,1,0,0,35,21,1
43,2,174524,1,9,6,5,1,4,1,0,0,40,21,0
44,5,335183,11,8,6,13,1,3,1,0,0,40,21,0
35,2,261293,9,14,4,1,4,4,1,0,0,60,21,1
27,2,111900,14,10,4,0,4,4,1,0,0,40,21,1
43,0,194360,9,14,4,0,4,4,1,0,0,38,21,1
20,2,81145,14,10,4,1,4,4,0,0,0,25,21,1
42,2,341204,3,12,0,0,3,4,0,8614,0,40,21,0
27,3,249362,14,10,6,11,1,4,1,3411,0,40,21,1
42,2,247019,1,9,6,8,1,3,1,0,0,40,21,0
24,2,172146,15,5,4,5,4,4,1,0,1721,40,21,1
48,4,110457,14,10,0,4,4,4,1,0,0,40,21,1
17,5,368700,7,7,4,12,0,4,1,0,0,10,21,1
33,2,182556,13,13,6,4,1,4,1,0,0,40,21,0
50,6,219420,1,9,6,1,1,4,1,0,0,50,21,0
22,2,240817,1,9,4,1,0,4,0,2597,0,40,21,1
17,2,102726,11,8,4,7,0,4,1,0,0,16,21,1
32,2,226267,14,10,6,10,1,4,1,0,0,40,40,1
31,2,125457,1,9,4,8,4,4,1,0,0,45,21,1
58,5,204021,1,9,1,4,4,4,1,0,0,50,21,1
29,0,92262,1,9,4,2,0,4,1,0,0,48,21,1
37,2,161141,10,11,6,8,1,4,1,0,0,40,38,0
34,5,190290,1,9,6,8,1,4,1,0,0,40,21,0
23,0,430828,14,10,5,4,3,3,1,0,0,40,21,1
18,3,59342,7,7,4,10,0,4,0,0,0,5,21,1
34,2,136721,1,9,0,4,4,4,0,0,0,40,21,1
45,0,86644,13,13,6,0,2,4,0,0,0,55,21,1
41,2,195124,9,14,4,4,4,4,1,0,0,35,0,1
26,2,167350,1,9,4,7,5,4,1,0,0,30,21,1
54,0,113000,14,10,6,12,1,4,1,0,0,40,21,1
24,2,140027,14,10,4,5,0,3,0,0,0,45,21,1
42,2,262425,14,10,6,0,1,4,1,0,0,50,21,1
20,2,316702,14,10,4,0,0,4,1,0,0,20,21,1
23,3,335453,13,13,4,9,4,4,0,0,0,20,21,1
35,2,203628,9,14,4,0,4,4,1,0,0,60,21,0
31,2,118710,9,14,6,9,1,4,1,0,1902,40,21,0
30,2,189620,13,13,4,0,0,4,0,0,0,40,2,1
19,2,475028,1,9,4,1,0,4,0,0,0,20,21,1
36,0,110866,13,13,4,0,4,4,1,0,0,50,21,1
31,2,243605,13,13,1,1,3,4,0,0,1380,40,7,1
21,2,163870,14,10,4,13,0,4,1,0,0,30,21,1
31,5,80145,14,10,6,8,1,4,1,0,0,40,21,1
46,2,295566,5,16,0,0,3,4,0,25236,0,65,21,0
44,2,63042,13,13,0,4,0,4,0,0,0,50,21,0
40,2,229148,11,8,6,7,1,3,1,0,0,40,32,1
45,2,242552,14,10,4,1,4,3,1,0,0,40,21,1
60,2,177665,1,9,6,8,1,4,1,0,0,35,21,1
18,2,208103,7,7,4,7,5,4,1,0,0,25,21,1
28,2,296450,13,13,6,0,1,4,1,0,0,40,21,1
36,2,70282,14,10,0,10,3,3,0,0,0,40,21,1
40,2,144995,10,11,6,9,1,4,1,4386,0,40,21,1
36,0,382635,13,13,0,10,3,4,0,0,0,35,6,1
31,2,295697,1,9,5,7,3,3,0,0,0,40,21,1
33,2,194141,1,9,6,5,1,4,1,0,0,40,21,1
19,3,378418,1,9,4,9,0,4,0,0,0,40,21,1
22,2,214399,14,10,4,1,0,4,0,0,0,15,21,1
34,2,217460,13,13,6,4,1,4,1,0,0,45,21,0
33,2,182556,1,9,4,7,4,4,1,0,0,40,21,1
41,2,125831,1,9,6,8,1,4,1,0,2051,60,21,1
29,2,271328,13,13,4,0,4,4,1,4650,0,40,21,1
50,0,50459,1,9,6,4,1,4,1,0,0,42,21,0
42,2,162140,13,13,6,4,1,4,1,7298,0,45,21,0
44,2,111502,1,9,6,1,2,4,0,0,0,40,21,1
20,2,299047,14,10,4,7,4,4,0,0,0,20,21,1
31,2,223212,1,9,6,7,1,4,1,0,0,40,40,1
23,2,352139,14,10,4,7,4,4,0,0,0,24,21,1
55,2,173093,14,10,0,10,4,1,0,0,0,40,21,1
26,2,181655,10,11,6,10,1,4,1,0,2377,45,21,1
25,2,332702,10,11,4,7,0,4,0,0,0,15,21,1
35,2,234901,14,10,6,8,1,4,1,2407,0,40,21,1
36,2,131414,14,10,4,1,4,3,0,0,0,36,21,1
43,3,260960,13,13,6,0,1,4,1,0,0,50,21,1
56,2,156052,1,9,1,7,3,3,0,594,0,20,21,1
42,2,279914,13,13,6,9,1,4,1,0,0,40,21,0
19,2,192453,14,10,4,7,5,4,0,0,0,25,21,1
55,5,200939,1,9,6,11,1,4,1,0,0,72,21,1
42,2,151408,9,14,4,4,4,4,0,14084,0,50,21,0
26,2,112847,10,11,4,9,0,4,1,0,0,40,21,1
17,2,316929,11,8,4,13,0,4,1,0,0,20,21,1
42,0,126319,13,13,6,0,2,4,0,0,0,40,21,0
55,2,197422,1,9,6,11,1,4,1,7688,0,40,21,0
32,2,267736,14,10,4,10,0,3,0,0,0,40,21,1
29,2,267034,7,7,4,8,0,3,1,0,0,40,25,1
46,3,193047,13,13,6,0,1,4,1,0,0,37,21,1
29,3,356089,13,13,6,4,1,4,1,7688,0,40,21,0
22,2,223515,13,13,4,0,3,4,1,0,0,20,21,1
58,5,87510,6,6,6,8,1,4,1,0,0,40,21,1
23,2,145111,1,9,4,11,3,4,1,0,0,50,21,1
39,2,48093,1,9,4,13,4,4,1,0,0,40,21,1
27,2,31757,10,11,4,8,0,4,1,0,0,38,21,1
54,2,285854,1,9,6,11,1,4,1,0,0,40,21,0
33,0,120064,13,13,4,0,4,4,0,0,0,45,21,1
46,4,167381,1,9,6,10,2,4,0,0,0,40,21,0
37,2,103408,1,9,4,12,4,3,1,0,0,40,21,1
36,2,101460,1,9,4,7,4,4,0,0,0,18,21,1
59,0,420537,1,9,6,10,2,4,0,0,0,38,21,0
34,0,119411,1,9,0,2,3,4,1,0,0,40,38,1
53,6,128272,5,16,6,4,1,4,1,0,0,70,21,0
51,2,386773,13,13,4,1,4,4,1,0,0,55,21,0
32,2,283268,6,6,5,7,3,4,0,0,0,42,21,1
31,3,301526,14,10,3,7,5,4,1,0,0,40,21,1
22,2,151790,14,10,6,1,2,4,0,0,0,30,36,1
47,5,106252,13,13,0,1,4,4,0,0,0,50,21,1
32,2,188557,1,9,4,5,4,4,1,0,0,40,21,1
26,2,171114,14,10,4,12,4,4,0,0,0,38,21,1
37,2,327323,8,3,5,12,4,4,1,0,0,32,23,1
31,2,244147,1,9,0,8,3,4,1,0,0,55,21,1
37,2,280282,10,11,6,9,2,4,0,0,0,24,21,0
55,2,116442,1,9,4,1,4,4,1,0,0,38,21,1
23,0,282579,10,11,0,9,4,4,1,0,0,56,21,1
36,2,51838,14,10,0,10,3,4,0,0,0,40,21,1
43,2,226902,13,13,6,1,1,4,1,0,0,50,21,0
54,2,279129,14,10,4,9,4,4,1,0,0,40,21,1
28,2,196690,10,11,4,5,4,4,0,0,1669,42,21,1
40,2,130760,10,11,6,4,1,4,1,0,0,50,21,0
41,5,49572,14,10,6,4,1,4,1,0,0,60,21,1
40,2,237601,13,13,4,1,4,0,0,0,0,55,21,0
42,2,169628,14,10,0,10,4,3,0,0,0,38,21,1
61,5,36671,1,9,6,12,1,4,1,0,2352,50,21,1
18,2,231193,11,8,4,5,0,4,1,0,0,30,21,1
48,2,102102,10,11,6,9,1,4,1,0,0,50,21,0
41,6,32185,13,13,6,9,1,4,1,0,0,40,21,1
23,2,211046,1,9,4,1,4,4,0,2463,0,40,21,1
60,2,31577,1,9,6,11,1,4,1,0,0,60,21,0
22,2,162343,14,10,4,7,5,3,1,0,0,20,21,1
61,2,128831,1,9,6,5,1,4,1,0,0,40,21,1
25,2,316688,1,9,4,5,4,3,1,0,0,40,21,1
46,2,90758,9,14,4,9,4,4,1,0,0,35,21,0
43,2,274363,13,13,6,4,1,4,1,0,1902,40,9,0
43,2,154538,3,12,0,8,4,4,1,0,0,40,21,1
24,2,106085,1,9,4,7,0,3,1,0,1721,30,21,1
68,5,315859,7,7,4,12,3,4,1,0,0,20,21,1
31,2,51471,1,9,0,10,3,4,0,0,0,38,21,1
17,2,193830,7,7,4,1,0,4,0,0,0,20,21,1
32,2,231043,1,9,6,8,1,4,1,5178,0,48,21,0
33,2,169879,13,13,6,0,1,4,1,3103,0,47,21,0
64,2,270333,13,13,6,0,1,4,1,0,0,40,21,0
20,2,138768,1,9,4,11,0,4,1,0,0,30,21,1
30,2,191571,1,9,5,7,0,4,0,0,0,36,21,1
43,2,94113,14,10,0,4,4,4,1,0,0,45,21,1
22,2,137510,14,10,4,10,0,4,1,0,0,40,21,1
17,2,32607,6,6,4,12,0,4,1,0,0,20,21,1
47,5,93208,1,9,6,7,2,4,0,0,0,75,5,1
41,2,254440,10,11,4,0,4,4,0,0,0,60,21,1
56,2,186556,14,10,6,8,1,4,1,0,0,50,21,0
64,2,169871,1,9,6,11,1,4,1,0,0,45,21,1
47,2,191277,1,9,6,11,1,4,1,0,0,50,21,0
48,2,167159,10,11,4,10,3,4,1,0,0,40,21,1
31,2,171871,9,14,4,0,4,4,0,0,0,46,21,1
29,2,154411,10,11,4,9,0,4,1,0,0,40,21,1
30,2,129227,1,9,1,10,4,4,0,0,0,40,21,1
32,2,110331,1,9,6,4,1,4,1,0,1672,60,21,1
57,2,34269,1,9,1,11,3,4,1,0,653,42,21,0
62,2,174355,1,9,1,7,4,4,0,0,0,40,21,1
39,2,680390,1,9,5,5,3,4,0,0,0,24,21,1
43,2,233130,14,10,4,10,4,4,1,0,0,25,21,1
24,6,165474,13,13,4,1,0,4,1,0,0,40,21,1
53,2,194259,14,10,6,10,2,4,0,4386,0,40,21,0
26,2,280093,14,10,4,13,0,4,1,0,0,40,21,1
73,5,177387,1,9,6,4,1,4,1,0,0,40,21,1
55,2,105304,1,9,6,5,1,4,1,0,0,40,21,1
25,2,499233,1,9,0,10,4,4,1,0,0,40,21,1
41,2,180572,13,13,0,0,4,4,0,0,0,50,21,0
24,2,321435,13,13,4,4,4,4,1,0,0,50,21,1
63,2,86108,1,9,1,12,4,4,1,0,0,6,21,1
17,2,198124,7,7,4,1,0,4,1,0,0,20,21,1
35,2,135162,14,10,6,8,1,4,1,0,0,50,21,1
51,2,146813,14,10,6,0,1,4,1,0,0,40,21,0
62,0,291175,13,13,1,0,4,4,0,0,0,48,21,1
55,2,387569,1,9,6,8,1,4,1,4386,0,40,21,0
43,2,102895,14,10,0,0,4,4,1,0,0,40,21,1
40,0,33274,1,9,0,7,4,4,0,0,0,50,21,1
37,2,86551,13,13,6,4,1,4,1,0,0,45,21,0
39,2,138192,13,13,6,8,1,4,1,0,0,40,21,1
31,2,118966,1,9,4,8,0,4,1,0,0,18,21,1
61,2,99784,9,14,1,0,4,4,0,0,0,40,21,0
26,2,90980,10,11,0,10,4,4,0,0,0,55,21,1
46,5,177407,1,9,6,1,1,4,1,0,0,50,21,1
26,2,96467,13,13,4,0,4,4,0,0,0,40,21,1
48,3,327886,5,16,0,0,0,4,1,0,0,50,21,0
34,2,111567,1,9,4,11,0,4,1,0,0,40,21,1
34,0,166545,1,9,4,10,0,4,0,0,0,40,21,1
59,2,142182,1,9,6,7,1,4,1,0,0,40,21,0
34,2,188798,13,13,4,0,0,4,0,0,0,40,21,1
49,2,38563,13,13,4,4,4,4,0,0,0,56,21,0
18,2,216284,7,7,4,10,0,4,0,0,0,20,21,1
43,2,191547,1,9,6,12,1,4,1,0,0,40,40,1
48,2,285335,7,7,6,4,1,4,1,0,0,50,21,1
28,6,142712,14,10,6,4,1,4,1,0,0,70,21,1
33,2,80945,1,9,6,5,1,4,1,0,0,40,21,1
24,2,309055,14,10,4,1,4,4,0,0,0,15,21,1
21,2,62339,6,6,4,13,4,4,1,0,0,40,21,1
17,2,368700,7,7,4,1,0,4,1,0,0,28,21,1
39,2,176186,14,10,6,12,1,4,1,0,0,50,21,0
29,5,266855,13,13,5,0,0,4,1,0,0,40,21,1
44,2,48087,13,13,6,4,1,4,1,0,0,40,21,0
24,2,121313,14,10,4,11,0,4,1,0,0,50,21,1
71,5,143437,9,14,6,1,1,4,1,10605,0,40,21,0
51,5,160724,13,13,6,1,1,1,1,0,2415,40,3,0
55,2,282753,8,3,0,7,3,3,1,0,0,25,21,1
41,2,194636,13,13,6,4,1,4,1,0,0,60,21,0
23,2,153044,1,9,4,13,3,3,0,0,0,7,21,1
38,2,411797,10,11,0,10,3,4,0,0,0,40,21,1
39,2,117683,1,9,6,11,1,4,1,0,0,40,21,0
19,2,376540,1,9,4,10,4,4,0,0,0,30,21,1
49,2,72393,15,5,0,5,4,4,0,0,0,40,21,1
32,2,270335,13,13,6,10,5,4,1,0,0,40,34,0
27,2,96226,1,9,6,8,1,4,1,0,0,70,21,1
38,2,95336,13,13,6,1,1,4,1,0,0,50,21,0
33,2,258498,14,10,6,8,2,4,0,0,0,60,21,1
23,2,205865,13,13,4,4,0,4,1,0,0,28,21,1
54,5,406468,1,9,6,1,1,3,1,0,0,40,21,1
29,2,177119,10,11,0,9,4,4,0,2174,0,45,21,1
35,5,372525,13,13,4,4,4,4,1,0,0,40,21,1
28,2,164170,10,11,6,10,2,1,0,0,0,40,10,1
37,2,183800,13,13,6,0,1,4,1,7688,0,50,21,0
42,5,177307,12,15,6,12,1,4,1,0,0,65,21,0
40,2,170108,9,14,6,0,1,4,1,0,0,40,21,1
47,2,341995,14,10,0,1,0,4,1,0,0,55,21,1
22,2,226508,13,13,4,4,0,4,0,0,0,50,21,1
30,2,87418,13,13,6,4,1,4,1,0,0,45,21,0
28,2,109165,1,9,6,9,1,4,1,0,0,40,21,1
63,0,28856,0,4,6,7,1,4,1,0,0,55,21,1
51,5,175897,15,5,6,8,1,4,1,0,0,20,21,1
22,2,99697,1,9,4,13,0,4,0,0,0,40,21,1
35,2,152375,1,9,4,1,4,4,1,0,0,45,21,1
46,2,171550,1,9,0,5,4,4,0,0,0,38,21,1
37,2,211154,14,10,0,5,4,4,1,0,0,52,21,1
24,2,202570,13,13,4,0,0,3,1,0,0,15,21,1
37,5,168496,1,9,0,13,0,4,1,0,0,10,21,1
53,2,68898,14,10,6,9,1,4,1,0,0,40,21,1
27,2,93235,1,9,4,1,4,4,1,0,0,30,21,1
38,2,278924,14,10,0,8,4,4,1,0,0,44,21,1
53,5,311020,6,6,6,12,1,4,1,0,0,60,21,1
34,2,175878,14,10,4,8,4,4,1,0,0,40,21,1
23,2,543028,1,9,4,1,0,3,1,0,0,40,21,1
39,2,202027,13,13,6,4,1,4,1,15024,0,45,21,0
43,2,158926,9,14,6,0,2,1,0,0,0,50,37,1
67,6,76860,1,9,6,4,1,1,1,0,0,40,21,0
81,5,136063,1,9,6,4,1,4,1,0,0,30,21,1
21,2,186648,14,10,4,7,0,4,1,0,0,20,21,1
23,2,257509,14,10,4,1,4,4,1,0,0,25,21,1
25,2,98155,14,10,4,11,3,4,1,0,0,40,21,1
42,2,274198,8,3,6,5,2,4,0,0,0,38,40,1
38,2,97083,14,10,6,10,2,3,0,0,0,40,21,1
32,2,262153,1,9,6,5,1,4,1,0,0,40,21,1
37,2,214738,1,9,6,5,1,4,1,0,0,40,21,1
51,2,138022,9,14,6,4,1,4,1,0,0,60,21,0
22,2,91842,14,10,4,1,4,4,0,0,0,42,21,1
33,2,373662,4,2,3,6,4,4,0,0,0,40,23,1
42,2,162003,1,9,0,5,4,4,1,0,0,55,21,1
51,0,241843,2,1,6,7,1,4,1,0,0,40,21,1
23,2,375871,1,9,6,10,2,4,0,0,0,40,40,1
37,2,186934,7,7,6,5,1,4,1,3103,0,44,21,0
37,2,176900,1,9,6,8,1,4,1,0,0,99,21,0
47,2,21906,9,14,4,0,4,4,0,0,0,25,21,1
41,2,132222,12,15,6,0,1,4,1,0,2415,40,21,0
33,2,143653,1,9,6,8,1,4,1,0,0,30,21,1
31,2,111567,13,13,4,1,4,4,1,0,0,40,21,0
31,2,78602,3,12,0,7,3,2,0,0,0,40,21,1
35,2,465507,1,9,6,5,1,3,1,0,0,40,21,1
38,6,196373,1,9,6,4,1,4,1,0,0,40,21,0
18,2,293227,1,9,4,7,4,4,0,0,0,45,21,1
20,2,241752,1,9,6,5,1,4,1,0,0,40,21,1
54,0,166398,14,10,0,4,3,3,0,0,0,35,21,1
40,2,184682,14,10,0,10,3,4,0,0,0,40,21,1
36,6,108293,13,13,6,4,2,4,0,0,1977,45,21,0
43,2,250802,14,10,0,8,3,4,1,0,0,35,21,1
44,5,325159,14,10,0,12,3,4,1,0,0,40,21,1
44,3,174675,1,9,6,0,2,4,0,0,0,40,21,0
43,2,227065,9,14,6,4,1,4,1,0,0,43,21,0
51,2,269080,0,4,1,7,3,3,0,0,0,40,21,1
18,2,177722,1,9,4,7,0,4,0,0,0,20,21,1
51,2,133461,14,10,6,4,1,4,1,0,0,40,21,1
44,6,398473,14,10,6,1,1,4,1,0,0,70,21,0
33,0,298785,6,6,0,11,4,4,1,0,0,40,21,1
33,5,123424,13,13,6,4,1,4,1,0,0,40,21,0
42,2,176286,3,12,6,4,1,4,1,0,0,40,21,0
25,2,150062,14,10,6,0,1,4,1,0,0,45,21,1
32,2,169240,1,9,0,5,4,4,0,0,0,38,21,1
32,2,288273,13,13,6,8,1,4,1,0,0,70,40,1
36,2,526968,6,6,0,4,3,4,0,0,0,40,21,1
28,2,57066,1,9,6,11,1,4,1,0,0,40,21,1
20,2,323573,1,9,4,7,0,4,0,0,0,20,21,1
35,6,368825,14,10,6,1,1,4,1,0,0,60,21,0
55,5,189721,1,9,6,8,1,4,1,0,0,20,21,1
