,WKf,WKr,WRf,WRr,BKf,BKr,WIN
820,2,1,4,7,2,6,-1
821,2,1,4,7,2,7,-1
822,2,1,4,7,2,8,-1
823,2,1,4,8,6,7,-1
824,2,1,4,8,6,8,-1
825,2,1,4,8,4,7,-1
826,2,1,4,8,2,7,-1
827,2,1,4,8,2,8,-1
828,2,1,2,2,6,1,-1
829,2,1,2,3,4,3,-1
830,2,1,2,3,4,4,-1
831,2,1,2,3,2,4,-1
832,2,1,2,3,0,3,-1
833,2,1,2,3,0,4,-1
834,2,1,2,4,4,3,-1
835,2,1,2,4,4,4,-1
836,2,1,2,4,4,5,-1
837,2,1,2,4,2,3,-1
838,2,1,2,4,2,5,-1
839,2,1,2,4,0,3,-1
840,2,1,2,4,0,4,-1
841,2,1,2,4,0,5,-1
842,2,1,2,5,4,4,-1
843,2,1,2,5,4,5,-1
844,2,1,2,5,4,6,-1
845,2,1,2,5,2,4,-1
846,2,1,2,5,2,6,-1
847,2,1,2,5,0,4,-1
848,2,1,2,5,0,5,-1
849,2,1,2,5,0,6,-1
850,2,1,2,6,4,5,-1
851,2,1,2,6,4,6,-1
852,2,1,2,6,4,7,-1
853,2,1,2,6,2,5,-1
854,2,1,2,6,2,7,-1
855,2,1,2,6,0,5,-1
856,2,1,2,6,0,6,-1
857,2,1,2,6,0,7,-1
858,2,1,2,7,4,6,-1
859,2,1,2,7,4,7,-1
860,2,1,2,7,4,8,-1
861,2,1,2,7,2,6,-1
862,2,1,2,7,2,8,-1
863,2,1,2,7,0,6,-1
864,2,1,2,7,0,7,-1
865,2,1,2,7,0,8,-1
866,2,1,2,8,4,7,-1
867,2,1,2,8,4,8,-1
868,2,1,2,8,2,7,-1
869,2,1,2,8,0,7,-1
870,2,1,2,8,0,8,-1
871,2,1,0,2,6,1,-1
872,2,1,0,3,2,3,-1
873,2,1,0,3,2,4,-1
874,2,1,0,3,0,4,-1
875,2,1,0,3,3,2,-1
876,2,1,0,3,3,3,-1
877,2,1,0,3,3,4,-1
878,2,1,0,4,2,3,-1
879,2,1,0,4,2,4,-1
880,2,1,0,4,2,5,-1
881,2,1,0,4,0,3,-1
882,2,1,0,4,0,5,-1
883,2,1,0,4,3,3,-1
884,2,1,0,4,3,4,-1
885,2,1,0,4,3,5,-1
886,2,1,0,5,2,4,-1
887,2,1,0,5,2,5,-1
888,2,1,0,5,2,6,-1
889,2,1,0,5,0,4,-1
890,2,1,0,5,0,6,-1
891,2,1,0,5,3,4,-1
892,2,1,0,5,3,5,-1
893,2,1,0,5,3,6,-1
894,2,1,0,6,2,5,-1
895,2,1,0,6,2,6,-1
896,2,1,0,6,2,7,-1
897,2,1,0,6,0,5,-1
898,2,1,0,6,0,7,-1
899,2,1,0,6,3,5,-1
900,2,1,0,6,3,6,-1
901,2,1,0,6,3,7,-1
902,2,1,0,7,2,6,-1
903,2,1,0,7,2,7,-1
904,2,1,0,7,2,8,-1
905,2,1,0,7,0,6,-1
906,2,1,0,7,0,8,-1
907,2,1,0,7,3,6,-1
908,2,1,0,7,3,7,-1
909,2,1,0,7,3,8,-1
910,2,1,0,8,2,7,-1
911,2,1,0,8,2,8,-1
912,2,1,0,8,0,7,-1
913,2,1,0,8,3,7,-1
914,2,1,0,8,3,8,-1
915,2,1,3,1,3,2,-1
916,2,1,3,1,1,1,-1
917,2,1,3,1,1,2,-1
918,2,1,3,2,6,1,-1
919,2,1,3,2,0,3,-1
920,2,1,3,2,3,1,-1
921,2,1,3,2,3,3,-1
922,2,1,3,2,1,1,-1
923,2,1,3,2,1,2,-1
924,2,1,3,2,1,3,-1
925,2,1,3,3,0,3,-1
926,2,1,3,3,0,4,-1
927,2,1,3,3,3,2,-1
928,2,1,3,3,3,4,-1
929,2,1,3,3,1,2,-1
930,2,1,3,3,1,3,-1
931,2,1,3,3,1,4,-1
932,2,1,3,4,0,3,-1
933,2,1,3,4,0,4,-1
934,2,1,3,4,0,5,-1
935,2,1,3,4,3,3,-1
936,2,1,3,4,3,5,-1
937,2,1,3,4,1,3,-1
938,2,1,3,4,1,4,-1
939,2,1,3,4,1,5,-1
940,2,1,3,5,0,4,-1
941,2,1,3,5,0,5,-1
942,2,1,3,5,0,6,-1
943,2,1,3,5,3,4,-1
944,2,1,3,5,3,6,-1
945,2,1,3,5,1,4,-1
946,2,1,3,5,1,5,-1
947,2,1,3,5,1,6,-1
948,2,1,3,6,0,5,-1
949,2,1,3,6,0,6,-1
950,2,1,3,6,0,7,-1
951,2,1,3,6,3,5,-1
952,2,1,3,6,3,7,-1
953,2,1,3,6,1,5,-1
954,2,1,3,6,1,6,-1
955,2,1,3,6,1,7,-1
956,2,1,3,7,0,6,-1
957,2,1,3,7,0,7,-1
958,2,1,3,7,0,8,-1
959,2,1,3,7,3,6,-1
960,2,1,3,7,3,8,-1
961,2,1,3,7,1,6,-1
962,2,1,3,7,1,7,-1
963,2,1,3,7,1,8,-1
964,2,1,3,8,0,7,-1
965,2,1,3,8,0,8,-1
966,2,1,3,8,3,7,-1
967,2,1,3,8,1,7,-1
968,2,1,3,8,1,8,-1
969,2,1,1,1,3,1,-1
970,2,1,1,1,3,2,-1
971,2,1,1,1,1,2,-1
972,2,1,1,1,5,1,-1
973,2,1,1,1,5,2,-1
974,2,1,1,2,6,1,-1
975,2,1,1,2,3,1,-1
976,2,1,1,2,3,2,-1
977,2,1,1,2,3,3,-1
978,2,1,1,2,1,1,-1
979,2,1,1,2,1,3,-1
980,2,1,1,2,5,1,-1
981,2,1,1,2,5,2,-1
982,2,1,1,2,5,3,-1
983,2,1,1,3,3,2,-1
984,2,1,1,3,3,3,-1
985,2,1,1,3,3,4,-1
986,2,1,1,3,1,2,-1
987,2,1,1,3,1,4,-1
988,2,1,1,3,5,2,-1
989,2,1,1,3,5,3,-1
990,2,1,1,3,5,4,-1
991,2,1,1,4,3,3,-1
992,2,1,1,4,3,4,-1
993,2,1,1,4,3,5,-1
994,2,1,1,4,1,3,-1
995,2,1,1,4,1,5,-1
996,2,1,1,4,5,3,-1
997,2,1,1,4,5,4,-1
998,2,1,1,4,5,5,-1
999,2,1,1,5,3,4,-1
1000,2,1,1,5,3,5,-1
1001,2,1,1,5,3,6,-1
1002,2,1,1,5,1,4,-1
1003,2,1,1,5,1,6,-1
1004,2,1,1,5,5,4,-1
1005,2,1,1,5,5,5,-1
1006,2,1,1,5,5,6,-1
1007,2,1,1,6,3,5,-1
1008,2,1,1,6,3,6,-1
1009,2,1,1,6,3,7,-1
1010,2,1,1,6,1,5,-1
1011,2,1,1,6,1,7,-1
1012,2,1,1,6,5,5,-1
1013,2,1,1,6,5,6,-1
1014,2,1,1,6,5,7,-1
1015,2,1,1,7,3,6,-1
1016,2,1,1,7,3,7,-1
1017,2,1,1,7,3,8,-1
1018,2,1,1,7,1,6,-1
1019,2,1,1,7,1,8,-1
1020,2,1,1,7,5,6,-1
1021,2,1,1,7,5,7,-1
1022,2,1,1,7,5,8,-1
1023,2,1,1,8,3,7,-1
1024,2,1,1,8,3,8,-1
1025,2,1,1,8,1,7,-1
1026,2,1,1,8,5,7,-1
1027,2,1,1,8,5,8,-1
1028,2,1,5,1,1,1,-1
1029,2,1,5,1,1,2,-1
1030,2,1,5,1,5,2,-1
1031,2,1,5,1,7,1,-1
1032,2,1,5,1,7,2,-1
1033,2,1,5,2,6,1,-1
1034,2,1,5,2,1,1,-1
1035,2,1,5,2,1,2,-1
1036,2,1,5,2,1,3,-1
1037,2,1,5,2,5,1,-1
1038,2,1,5,2,5,3,-1
1039,2,1,5,2,7,1,-1
1040,2,1,5,2,7,2,-1
1041,2,1,5,2,7,3,-1
1042,2,1,5,3,1,2,-1
1043,2,1,5,3,1,3,-1
1044,2,1,5,3,1,4,-1
1045,2,1,5,3,5,2,-1
1046,2,1,5,3,5,4,-1
1047,2,1,5,3,7,2,-1
1048,2,1,5,3,7,3,-1
1049,2,1,5,3,7,4,-1
1050,2,1,5,4,1,3,-1
1051,2,1,5,4,1,4,-1
1052,2,1,5,4,1,5,-1
1053,2,1,5,4,5,3,-1
1054,2,1,5,4,5,5,-1
1055,2,1,5,4,7,3,-1
1056,2,1,5,4,7,4,-1
1057,2,1,5,4,7,5,-1
1058,2,1,5,5,1,4,-1
1059,2,1,5,5,1,5,-1
1060,2,1,5,5,1,6,-1
1061,2,1,5,5,5,4,-1
1062,2,1,5,5,5,6,-1
1063,2,1,5,5,7,4,-1
1064,2,1,5,5,7,5,-1
1065,2,1,5,5,7,6,-1
1066,2,1,5,6,1,5,-1
1067,2,1,5,6,1,6,-1
1068,2,1,5,6,1,7,-1
1069,2,1,5,6,5,5,-1
1070,2,1,5,6,5,7,-1
1071,2,1,5,6,7,5,-1
1072,2,1,5,6,7,6,-1
1073,2,1,5,6,7,7,-1
1074,2,1,5,7,1,6,-1
1075,2,1,5,7,1,7,-1
1076,2,1,5,7,1,8,-1
1077,2,1,5,7,5,6,-1
1078,2,1,5,7,5,8,-1
1079,2,1,5,7,7,6,-1
1080,2,1,5,7,7,7,-1
1081,2,1,5,7,7,8,-1
1082,2,1,5,8,1,7,-1
1083,2,1,5,8,1,8,-1
1084,2,1,5,8,5,7,-1
1085,2,1,5,8,7,7,-1
1086,2,1,5,8,7,8,-1
1087,2,1,7,1,5,1,-1
1088,2,1,7,1,5,2,-1
1089,2,1,7,1,7,2,-1
1090,2,1,7,2,6,1,-1
1091,2,1,7,2,5,1,-1
1092,2,1,7,2,5,2,-1
1093,2,1,7,2,5,3,-1
1094,2,1,7,2,7,1,-1
1095,2,1,7,2,7,3,-1
1096,2,1,7,3,5,2,-1
1097,2,1,7,3,5,3,-1
1098,2,1,7,3,5,4,-1
1099,2,1,7,3,7,2,-1
1100,2,1,7,3,7,4,-1
1101,2,1,7,4,5,3,-1
1102,2,1,7,4,5,4,-1
1103,2,1,7,4,5,5,-1
1104,2,1,7,4,7,3,-1
1105,2,1,7,4,7,5,-1
1106,2,1,7,5,5,4,-1
1107,2,1,7,5,5,5,-1
1108,2,1,7,5,5,6,-1
1109,2,1,7,5,7,4,-1
1110,2,1,7,5,7,6,-1
1111,2,1,7,6,5,5,-1
1112,2,1,7,6,5,6,-1
1113,2,1,7,6,5,7,-1
1114,2,1,7,6,7,5,-1
1115,2,1,7,6,7,7,-1
1116,2,1,7,7,5,6,-1
1117,2,1,7,7,5,7,-1
1118,2,1,7,7,5,8,-1
1119,2,1,7,7,7,6,-1
1120,2,1,7,7,7,8,-1
1121,2,1,7,8,5,7,-1
1122,2,1,7,8,5,8,-1
1123,2,1,7,8,7,7,-1
1124,2,2,6,1,6,2,-1
1125,2,2,6,2,6,1,-1
1126,2,2,6,2,6,3,-1
1127,2,2,6,3,6,2,-1
1128,2,2,6,3,6,4,-1
1129,2,2,6,3,4,4,-1
1130,2,2,6,4,6,3,-1
1131,2,2,6,4,6,5,-1
1132,2,2,6,4,4,4,-1
1133,2,2,6,4,4,5,-1
1134,2,2,6,5,6,4,-1
1135,2,2,6,5,6,6,-1
1136,2,2,6,5,4,4,-1
1137,2,2,6,5,4,5,-1
1138,2,2,6,5,4,6,-1
1139,2,2,6,6,6,5,-1
1140,2,2,6,6,6,7,-1
1141,2,2,6,6,4,5,-1
1142,2,2,6,6,4,6,-1
1143,2,2,6,6,4,7,-1
1144,2,2,6,7,6,6,-1
1145,2,2,6,7,6,8,-1
1146,2,2,6,7,4,6,-1
1147,2,2,6,7,4,7,-1
1148,2,2,6,7,4,8,-1
1149,2,2,6,8,6,7,-1
1150,2,2,6,8,4,7,-1
1151,2,2,6,8,4,8,-1
1152,2,2,4,2,6,1,-1
1153,2,2,4,4,6,3,-1
1154,2,2,4,4,6,4,-1
1155,2,2,4,4,6,5,-1
1156,2,2,4,4,4,5,-1
1157,2,2,4,4,2,4,-1
1158,2,2,4,4,2,5,-1
1159,2,2,4,5,6,4,-1
1160,2,2,4,5,6,5,-1
1161,2,2,4,5,6,6,-1
1162,2,2,4,5,4,4,-1
1163,2,2,4,5,4,6,-1
1164,2,2,4,5,2,4,-1
1165,2,2,4,5,2,5,-1
1166,2,2,4,5,2,6,-1
1167,2,2,4,6,6,5,-1
1168,2,2,4,6,6,6,-1
1169,2,2,4,6,6,7,-1
1170,2,2,4,6,4,5,-1
1171,2,2,4,6,4,7,-1
1172,2,2,4,6,2,5,-1
1173,2,2,4,6,2,6,-1
1174,2,2,4,6,2,7,-1
1175,2,2,4,7,6,6,-1
1176,2,2,4,7,6,7,-1
1177,2,2,4,7,6,8,-1
1178,2,2,4,7,4,6,-1
1179,2,2,4,7,4,8,-1
1180,2,2,4,7,2,6,-1
1181,2,2,4,7,2,7,-1
1182,2,2,4,7,2,8,-1
1183,2,2,4,8,6,7,-1
1184,2,2,4,8,6,8,-1
1185,2,2,4,8,4,7,-1
1186,2,2,4,8,2,7,-1
1187,2,2,4,8,2,8,-1
1188,2,2,2,4,4,4,-1
1189,2,2,2,4,4,5,-1
1190,2,2,2,4,2,5,-1
1191,2,2,2,4,0,4,-1
1192,2,2,2,4,0,5,-1
1193,2,2,2,5,4,4,-1
1194,2,2,2,5,4,5,-1
1195,2,2,2,5,4,6,-1
1196,2,2,2,5,2,4,-1
1197,2,2,2,5,2,6,-1
1198,2,2,2,5,0,4,-1
1199,2,2,2,5,0,5,-1
1200,2,2,2,5,0,6,-1
1201,2,2,2,6,4,5,-1
1202,2,2,2,6,4,6,-1
1203,2,2,2,6,4,7,-1
1204,2,2,2,6,2,5,-1
1205,2,2,2,6,2,7,-1
1206,2,2,2,6,0,5,-1
1207,2,2,2,6,0,6,-1
1208,2,2,2,6,0,7,-1
1209,2,2,2,7,4,6,-1
1210,2,2,2,7,4,7,-1
1211,2,2,2,7,4,8,-1
1212,2,2,2,7,2,6,-1
1213,2,2,2,7,2,8,-1
1214,2,2,2,7,0,6,-1
1215,2,2,2,7,0,7,-1
1216,2,2,2,7,0,8,-1
1217,2,2,2,8,4,7,-1
1218,2,2,2,8,4,8,-1
1219,2,2,2,8,2,7,-1
1220,2,2,2,8,0,7,-1
1221,2,2,2,8,0,8,-1
1222,2,2,0,4,2,4,-1
1223,2,2,0,4,2,5,-1
1224,2,2,0,4,0,5,-1
1225,2,2,0,4,3,3,-1
1226,2,2,0,4,3,4,-1
1227,2,2,0,4,3,5,-1
1228,2,2,0,5,2,4,-1
1229,2,2,0,5,2,5,-1
1230,2,2,0,5,2,6,-1
1231,2,2,0,5,0,4,-1
1232,2,2,0,5,0,6,-1
1233,2,2,0,5,3,4,-1
1234,2,2,0,5,3,5,-1
1235,2,2,0,5,3,6,-1
1236,2,2,0,6,2,5,-1
1237,2,2,0,6,2,6,-1
1238,2,2,0,6,2,7,-1
1239,2,2,0,6,0,5,-1
1240,2,2,0,6,0,7,-1
1241,2,2,0,6,3,5,-1
1242,2,2,0,6,3,6,-1
1243,2,2,0,6,3,7,-1
1244,2,2,0,7,2,6,-1
1245,2,2,0,7,2,7,-1
1246,2,2,0,7,2,8,-1
1247,2,2,0,7,0,6,-1
1248,2,2,0,7,0,8,-1
1249,2,2,0,7,3,6,-1
1250,2,2,0,7,3,7,-1
1251,2,2,0,7,3,8,-1
1252,2,2,0,8,2,7,-1
1253,2,2,0,8,2,8,-1
1254,2,2,0,8,0,7,-1
1255,2,2,0,8,3,7,-1
1256,2,2,0,8,3,8,-1
1257,2,2,3,1,3,2,-1
1258,2,2,3,1,1,1,-1
1259,2,2,3,1,1,2,-1
1260,2,2,3,2,3,1,-1
1261,2,2,3,2,3,3,-1
1262,2,2,3,2,1,1,-1
1263,2,2,3,2,1,2,-1
1264,2,2,3,2,1,3,-1
1265,2,2,3,3,0,4,-1
1266,2,2,3,3,3,2,-1
1267,2,2,3,3,3,4,-1
1268,2,2,3,3,1,2,-1
1269,2,2,3,3,1,3,-1
1270,2,2,3,3,1,4,-1
1271,2,2,3,4,0,4,-1
1272,2,2,3,4,0,5,-1
1273,2,2,3,4,3,3,-1
1274,2,2,3,4,3,5,-1
1275,2,2,3,4,1,3,-1
1276,2,2,3,4,1,4,-1
1277,2,2,3,4,1,5,-1
1278,2,2,3,5,0,4,-1
1279,2,2,3,5,0,5,-1
1280,2,2,3,5,0,6,-1
1281,2,2,3,5,3,4,-1
1282,2,2,3,5,3,6,-1
1283,2,2,3,5,1,4,-1
1284,2,2,3,5,1,5,-1
1285,2,2,3,5,1,6,-1
1286,2,2,3,6,0,5,-1
1287,2,2,3,6,0,6,-1
1288,2,2,3,6,0,7,-1
1289,2,2,3,6,3,5,-1
1290,2,2,3,6,3,7,-1
1291,2,2,3,6,1,5,-1
1292,2,2,3,6,1,6,-1
1293,2,2,3,6,1,7,-1
1294,2,2,3,7,0,6,-1
1295,2,2,3,7,0,7,-1
1296,2,2,3,7,0,8,-1
1297,2,2,3,7,3,6,-1
1298,2,2,3,7,3,8,-1
1299,2,2,3,7,1,6,-1
1300,2,2,3,7,1,7,-1
1301,2,2,3,7,1,8,-1
1302,2,2,3,8,0,7,-1
1303,2,2,3,8,0,8,-1
1304,2,2,3,8,3,7,-1
1305,2,2,3,8,1,7,-1
1306,2,2,3,8,1,8,-1
1307,2,2,1,1,3,1,-1
1308,2,2,1,1,3,2,-1
1309,2,2,1,1,1,2,-1
1310,2,2,1,1,5,1,-1
1311,2,2,1,1,5,2,-1
1312,2,2,1,2,3,1,-1
1313,2,2,1,2,3,2,-1
1314,2,2,1,2,3,3,-1
1315,2,2,1,2,1,1,-1
1316,2,2,1,2,1,3,-1
1317,2,2,1,2,5,1,-1
1318,2,2,1,2,5,2,-1
1319,2,2,1,2,5,3,-1
1320,2,2,1,3,3,2,-1
1321,2,2,1,3,3,3,-1
1322,2,2,1,3,3,4,-1
1323,2,2,1,3,1,2,-1
1324,2,2,1,3,1,4,-1
1325,2,2,1,3,5,2,-1
1326,2,2,1,3,5,3,-1
1327,2,2,1,3,5,4,-1
1328,2,2,1,4,3,3,-1
1329,2,2,1,4,3,4,-1
1330,2,2,1,4,3,5,-1
1331,2,2,1,4,1,3,-1
1332,2,2,1,4,1,5,-1
1333,2,2,1,4,5,3,-1
1334,2,2,1,4,5,4,-1
1335,2,2,1,4,5,5,-1
1336,2,2,1,5,3,4,-1
1337,2,2,1,5,3,5,-1
1338,2,2,1,5,3,6,-1
1339,2,2,1,5,1,4,-1
1340,2,2,1,5,1,6,-1
1341,2,2,1,5,5,4,-1
1342,2,2,1,5,5,5,-1
1343,2,2,1,5,5,6,-1
1344,2,2,1,6,3,5,-1
1345,2,2,1,6,3,6,-1
1346,2,2,1,6,3,7,-1
1347,2,2,1,6,1,5,-1
1348,2,2,1,6,1,7,-1
1349,2,2,1,6,5,5,-1
1350,2,2,1,6,5,6,-1
1351,2,2,1,6,5,7,-1
1352,2,2,1,7,3,6,-1
1353,2,2,1,7,3,7,-1
1354,2,2,1,7,3,8,-1
1355,2,2,1,7,1,6,-1
1356,2,2,1,7,1,8,-1
1357,2,2,1,7,5,6,-1
1358,2,2,1,7,5,7,-1
1359,2,2,1,7,5,8,-1
1360,2,2,1,8,3,7,-1
1361,2,2,1,8,3,8,-1
1362,2,2,1,8,1,7,-1
1363,2,2,1,8,5,7,-1
1364,2,2,1,8,5,8,-1
1365,2,2,5,1,1,1,-1
1366,2,2,5,1,1,2,-1
1367,2,2,5,1,5,2,-1
1368,2,2,5,1,7,1,-1
1369,2,2,5,1,7,2,-1
1370,2,2,5,2,1,1,-1
1371,2,2,5,2,1,2,-1
1372,2,2,5,2,1,3,-1
1373,2,2,5,2,5,1,-1
1374,2,2,5,2,5,3,-1
1375,2,2,5,2,7,1,-1
1376,2,2,5,2,7,2,-1
1377,2,2,5,2,7,3,-1
1378,2,2,5,3,1,2,-1
1379,2,2,5,3,1,3,-1
1380,2,2,5,3,1,4,-1
1381,2,2,5,3,5,2,-1
1382,2,2,5,3,5,4,-1
1383,2,2,5,3,7,2,-1
1384,2,2,5,3,7,3,-1
1385,2,2,5,3,7,4,-1
1386,2,2,5,4,1,3,-1
1387,2,2,5,4,1,4,-1
1388,2,2,5,4,1,5,-1
1389,2,2,5,4,5,3,-1
1390,2,2,5,4,5,5,-1
1391,2,2,5,4,7,3,-1
1392,2,2,5,4,7,4,-1
1393,2,2,5,4,7,5,-1
1394,2,2,5,5,1,4,-1
1395,2,2,5,5,1,5,-1
1396,2,2,5,5,1,6,-1
1397,2,2,5,5,5,4,-1
1398,2,2,5,5,5,6,-1
1399,2,2,5,5,7,4,-1
1400,2,2,5,5,7,5,-1
1401,2,2,5,5,7,6,-1
1402,2,2,5,6,1,5,-1
1403,2,2,5,6,1,6,-1
1404,2,2,5,6,1,7,-1
1405,2,2,5,6,5,5,-1
1406,2,2,5,6,5,7,-1
1407,2,2,5,6,7,5,-1
1408,2,2,5,6,7,6,-1
1409,2,2,5,6,7,7,-1
1410,2,2,5,7,1,6,-1
1411,2,2,5,7,1,7,-1
1412,2,2,5,7,1,8,-1
1413,2,2,5,7,5,6,-1
1414,2,2,5,7,5,8,-1
1415,2,2,5,7,7,6,-1
1416,2,2,5,7,7,7,-1
1417,2,2,5,7,7,8,-1
1418,2,2,5,8,1,7,-1
1419,2,2,5,8,1,8,-1
1420,2,2,5,8,5,7,-1
1421,2,2,5,8,7,7,-1
1422,2,2,5,8,7,8,-1
1423,2,2,7,1,5,1,-1
1424,2,2,7,1,5,2,-1
1425,2,2,7,1,7,2,-1
1426,2,2,7,2,5,1,-1
1427,2,2,7,2,5,2,-1
1428,2,2,7,2,5,3,-1
1429,2,2,7,2,7,1,-1
1430,2,2,7,2,7,3,-1
1431,2,2,7,3,5,2,-1
1432,2,2,7,3,5,3,-1
1433,2,2,7,3,5,4,-1
1434,2,2,7,3,7,2,-1
1435,2,2,7,3,7,4,-1
1436,2,2,7,4,5,3,-1
1437,2,2,7,4,5,4,-1
1438,2,2,7,4,5,5,-1
1439,2,2,7,4,7,3,-1
1440,2,2,7,4,7,5,-1
1441,2,2,7,5,5,4,-1
1442,2,2,7,5,5,5,-1
1443,2,2,7,5,5,6,-1
1444,2,2,7,5,7,4,-1
1445,2,2,7,5,7,6,-1
1446,2,2,7,6,5,5,-1
1447,2,2,7,6,5,6,-1
1448,2,2,7,6,5,7,-1
1449,2,2,7,6,7,5,-1
1450,2,2,7,6,7,7,-1
1451,2,2,7,7,5,6,-1
1452,2,2,7,7,5,7,-1
1453,2,2,7,7,5,8,-1
1454,2,2,7,7,7,6,-1
1455,2,2,7,7,7,8,-1
1456,2,2,7,8,5,7,-1
1457,2,2,7,8,5,8,-1
1458,2,2,7,8,7,7,-1
1459,2,3,6,1,4,1,-1
1460,2,3,6,2,4,1,-1
1461,2,3,4,1,6,1,-1
1462,2,3,4,1,2,1,-1
1463,2,3,4,2,6,1,-1
1464,2,3,2,1,4,1,-1
1465,2,3,2,1,0,1,-1
1466,2,3,0,1,2,1,-1
1467,2,3,0,1,3,1,-1
1468,2,3,0,1,3,2,-1
1469,2,3,0,5,3,4,-1
1470,2,3,3,1,0,1,-1
1471,2,3,3,1,3,2,-1
1472,2,3,3,1,1,1,-1
1473,2,3,3,1,1,2,-1
1474,2,3,3,2,0,1,-1
1475,2,3,3,2,3,1,-1
1476,2,3,3,2,3,3,-1
1477,2,3,3,2,1,1,-1
1478,2,3,3,2,1,2,-1
1479,2,3,3,2,1,3,-1
1480,2,3,3,3,3,2,-1
1481,2,3,3,3,3,4,-1
1482,2,3,3,3,1,2,-1
1483,2,3,3,3,1,3,-1
1484,2,3,3,3,1,4,-1
1485,2,3,3,4,3,3,-1
1486,2,3,3,4,3,5,-1
1487,2,3,3,4,1,3,-1
1488,2,3,3,4,1,4,-1
1489,2,3,3,4,1,5,-1
1490,2,3,3,5,3,4,-1
1491,2,3,3,5,1,4,-1
1492,2,3,3,5,1,5,-1
1493,2,3,3,5,1,6,-1
1494,2,3,3,6,1,5,-1
1495,2,3,1,1,3,1,-1
1496,2,3,1,1,3,2,-1
1497,2,3,1,1,1,2,-1
1498,2,3,1,1,5,1,-1
1499,2,3,1,1,5,2,-1
1500,2,3,1,2,3,1,-1
1501,2,3,1,2,3,2,-1
1502,2,3,1,2,3,3,-1
1503,2,3,1,2,1,1,-1
1504,2,3,1,2,1,3,-1
1505,2,3,1,2,5,1,-1
1506,2,3,1,2,5,2,-1
1507,2,3,1,2,5,3,-1
1508,2,3,1,3,3,2,-1
1509,2,3,1,3,3,3,-1
1510,2,3,1,3,3,4,-1
1511,2,3,1,3,1,2,-1
1512,2,3,1,3,1,4,-1
1513,2,3,1,3,5,2,-1
1514,2,3,1,3,5,3,-1
1515,2,3,1,3,5,4,-1
1516,2,3,1,4,3,3,-1
1517,2,3,1,4,3,4,-1
1518,2,3,1,4,3,5,-1
1519,2,3,1,4,1,3,-1
1520,2,3,1,4,1,5,-1
1521,2,3,1,4,5,3,-1
1522,2,3,1,4,5,4,-1
1523,2,3,1,4,5,5,-1
1524,2,3,1,5,3,4,-1
1525,2,3,1,5,3,5,-1
1526,2,3,1,5,1,4,-1
1527,2,3,1,5,1,6,-1
1528,2,3,1,5,5,4,-1
1529,2,3,1,5,5,5,-1
1530,2,3,1,5,5,6,-1
1531,2,3,1,6,3,5,-1
1532,2,3,1,6,1,5,-1
1533,2,3,1,6,5,5,-1
1534,2,3,1,6,5,6,-1
1535,2,3,1,6,5,7,-1
1536,2,3,1,7,5,6,-1
1537,2,3,5,1,1,1,-1
1538,2,3,5,1,1,2,-1
1539,2,3,5,1,5,2,-1
1540,2,3,5,1,7,1,-1
1541,2,3,5,1,7,2,-1
1542,2,3,5,2,1,1,-1
1543,2,3,5,2,1,2,-1
1544,2,3,5,2,1,3,-1
1545,2,3,5,2,5,1,-1
1546,2,3,5,2,5,3,-1
1547,2,3,5,2,7,1,-1
1548,2,3,5,2,7,2,-1
1549,2,3,5,2,7,3,-1
1550,2,3,5,3,1,2,-1
1551,2,3,5,3,1,3,-1
1552,2,3,5,3,1,4,-1
1553,2,3,5,3,5,2,-1
1554,2,3,5,3,5,4,-1
1555,2,3,5,3,7,2,-1
1556,2,3,5,3,7,3,-1
1557,2,3,5,3,7,4,-1
1558,2,3,5,4,1,3,-1
1559,2,3,5,4,1,4,-1
1560,2,3,5,4,1,5,-1
1561,2,3,5,4,5,3,-1
1562,2,3,5,4,5,5,-1
1563,2,3,5,4,7,3,-1
1564,2,3,5,4,7,4,-1
1565,2,3,5,4,7,5,-1
1566,2,3,5,5,1,4,-1
1567,2,3,5,5,1,5,-1
1568,2,3,5,5,1,6,-1
1569,2,3,5,5,5,4,-1
1570,2,3,5,5,5,6,-1
1571,2,3,5,5,7,4,-1
1572,2,3,5,5,7,5,-1
1573,2,3,5,5,7,6,-1
1574,2,3,5,6,1,5,-1
1575,2,3,5,6,1,6,-1
1576,2,3,5,6,5,5,-1
1577,2,3,5,6,5,7,-1
1578,2,3,5,6,7,5,-1
1579,2,3,5,6,7,6,-1
1580,2,3,5,6,7,7,-1
1581,2,3,5,7,1,6,-1
1582,2,3,5,7,5,6,-1
1583,2,3,5,7,7,6,-1
1584,2,3,5,7,7,7,-1
1585,2,3,5,7,7,8,-1
1586,2,3,5,8,7,7,-1
1587,2,3,7,1,5,1,-1
1588,2,3,7,1,5,2,-1
1589,2,3,7,1,7,2,-1
1590,2,3,7,2,5,1,-1
1591,2,3,7,2,5,2,-1
1592,2,3,7,2,5,3,-1
1593,2,3,7,2,7,1,-1
1594,2,3,7,2,7,3,-1
1595,2,3,7,3,5,2,-1
1596,2,3,7,3,5,3,-1
1597,2,3,7,3,5,4,-1
1598,2,3,7,3,7,2,-1
1599,2,3,7,3,7,4,-1
1600,2,3,7,4,5,3,-1
1601,2,3,7,4,5,4,-1
1602,2,3,7,4,5,5,-1
1603,2,3,7,4,7,3,-1
1604,2,3,7,4,7,5,-1
1605,2,3,7,5,5,4,-1
